Name,Description,URL,Image,Provider,Date Published,Category
How Facebook’s shutdown of third-party <b>data</b> affects advertisers,"Agencies and marketers are scrambling to make sense of the latest Facebook move to drop third-party <b>data</b>. “It’s been a busy 12 hours,” said Donnie Williams, chief digital officer at Horizon Media, which has had been fielding clients’ questions such ...",https://digiday.com/marketing/facebooks-shutdown-third-party-data-affects-brands/,,"[{'_type': 'Organization', 'name': 'Digiday', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=ON.SIR1127111340da7c1fa73e1b9e0e02b13b0c5f3b63&pid=News'}}}]",2018-03-30T04:03:00.0000000Z,
Why We&#39;re Not Calling the Cambridge Analytica Story a &#39;<b>Data</b> Breach&#39;,"On Saturday, an investigation by The New York Times, the Guardian, and its sister publication The Observer revealed that the <b>data</b> analytics firm that helped the Donald Trump presidential campaign had harvested the Facebook <b>data</b> of more than 50 million ...",https://motherboard.vice.com/en_us/article/3kjzvk/facebook-cambridge-analytica-not-a-data-breach,,"[{'_type': 'Organization', 'name': 'Motherboard', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=ON.SIR11270758b7db889a8f82f3c32d1476a94d1533ef&pid=News'}}}]",2018-03-19T17:51:00.0000000Z,
Redefining Security for the Modern <b>Data</b> Center in a Multicloud World,"Global security challenges are ever-growing, especially with the rise of sophisticated threats. A growing concern for many of our customers is around security for today’s complex <b>data</b> centers. How do you keep <b>data</b> safe while you’re running applications ...",https://blogs.cisco.com/news/redefining-security-for-the-modern-data-center-in-a-multicloud-world,,"[{'_type': 'Organization', 'name': 'blogs.cisco.com', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=ON.SIR112705200ada0be388cd85248cdb999806869e9b&pid=News'}}}]",2018-04-10T12:02:00.0000000Z,
Science Wants Your <b>Data</b>,"Eric Dishman wants your <b>data</b>. As the director of the National Institutes of Health’s All of Us research program, he’s trying to convince 1 million Americans to donate reams of sensitive personal information to science. Electronic medical records?",https://fivethirtyeight.com/features/science-wants-your-data/,,"[{'_type': 'Organization', 'name': 'FiveThirtyEight', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=ON.SIR11270146a5ff3de0d9ef78446caa473acc2adc44&pid=News'}}}]",2018-08-06T21:30:00.0000000Z,
<b>Demystifying Agency Data Platforms</b>,Advertisers want to market using the type of rich <b>data</b> provided by walled gardens – but that’s not possible on the open web. So the major holding companies have each developed <b>data</b> platforms to meet their clients’ needs. Their methodologies may ...,https://adexchanger.com/agencies/demystifying-agency-data-platforms/,,"[{'_type': 'Organization', 'name': 'AdExchanger', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=ON.SIR112701466708c84b5130ec5b62e6015be4cccfff&pid=News'}}}]",2018-07-12T18:19:00.0000000Z,
Facebook is facing an existential crisis,"Facebook is facing an existential crisis. The Cambridge Analytica scandal has done immense damage to the brand, sources across the company believe. It will now take a Herculean effort to restore public trust in Facebook&#39;s commitment to privacy and <b>data</b> ...",https://money.cnn.com/2018/03/19/technology/business/facebook-data-privacy-crisis/index.html,,"[{'_type': 'Organization', 'name': 'CNN Money'}]",2018-03-19T14:17:00.0000000Z,
<b>Data</b> scandal puts Facebook&#39;s business on trial,"The outcry surrounding the Cambridge Analytica <b>data</b> scandal is putting Facebook’s business model on trial, with critics calling into question its targeted advertising practices and effect on user privacy. The company’s most recognizable leaders, Chief ...",https://thehill.com/policy/technology/382038-data-scandal-puts-facebooks-business-on-trial,,"[{'_type': 'Organization', 'name': 'The Hill', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=ON.SIR1127012004eec05b28991ffa7950d3c7e8a5dafe&pid=News'}}}]",2018-04-07T10:49:00.0000000Z,
We don’t own <b>data</b> like we own a car – which is why we find <b>data</b> harder to protect,"It’s known as the “privacy paradox”: people say they want to protect their <b>data</b> privacy online, but often do little to keep it safe. We propose that it’s because people find <b>data</b> difficult to own – and things we don’t own, we tend not to protect.",http://theconversation.com/we-dont-own-data-like-we-own-a-car-which-is-why-we-find-data-harder-to-protect-98469,,"[{'_type': 'Organization', 'name': 'The Conversation', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=ON.WLSIR11270435537069401b33f7794c8c21a9ee009b24&pid=News'}}}]",2018-06-20T20:23:00.0000000Z,
<b>Data</b> Augmentation | How to use Deep Learning when you have Limited <b>Data</b> — Part 2,"This article is a comprehensive review of <b>Data</b> Augmentation techniques for Deep Learning, specific to images. This is Part 2 of How to use Deep Learning when you have Limited <b>Data</b>. Checkout Part 1 here. We have all been there. You have a stellar concept ...",https://medium.com/nanonets/how-to-use-deep-learning-when-you-have-limited-data-part-2-data-augmentation-c26971dc8ced,,"[{'_type': 'Organization', 'name': 'Medium', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=ON.SIR11270711d03cf4680ca081157edb0d9c5f8b6f9f&pid=News'}}}]",2018-04-13T15:52:00.0000000Z,
Hackers Stole Personal <b>Data</b> of 2 Million T-Mobile Customers,"UPDATE, Friday, Aug. 24, 3:00 pm ET: After this story was first published, a T-Mobile spokesperson told me that “encrypted passwords” were included in the compromised <b>data</b>. In its original announcement, the company said: “no passwords were ...",https://motherboard.vice.com/en_us/article/a3qpk5/t-mobile-hack-data-breach-api-customer-data,,"[{'_type': 'Organization', 'name': 'Motherboard', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=ON.SIR11270758b7db889a8f82f3c32d1476a94d1533ef&pid=News'}}}]",2018-08-24T06:24:00.0000000Z,
4 steps to excellence in <b>data</b> analysis,"<b>Data</b> management and analysis are cornerstones of the 2018 President’s Management Agenda (PMA), which calls “full utilization of four cross-cutting drivers of change”: policy, people, process and platform. Unfortunately, <b>data</b> analytics efforts across ...",https://gcn.com/articles/2018/08/15/data-analysis-excellence.aspx,,"[{'_type': 'Organization', 'name': 'GCN', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=ON.SIR112703587539625dbf93abd84983598b59c78399&pid=News'}}}]",2018-08-15T22:12:00.0000000Z,
Sanders Campaign&#39;s Breach of Clinton <b>Data</b> More Serious Than Disclosed,"Bernie Sanders’ campaign’s breach of Hillary Clinton’s voter <b>data</b> may have been more extensive than previously reported, according to a person with knowledge of investigation. According to <b>data</b> reviewed by <b>TIME</b>, the Sanders campaign appears to have ...",http://time.com/4155185/bernie-sanders-hillary-clinton-data/,,"[{'_type': 'Organization', 'name': 'Time', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=ON.WLSIR112701168582e800b3232888cf05dfe96768da92&pid=News'}}}]",2018-07-22T22:38:00.0000000Z,
GDPR and Blockchain: Is the New EU <b>Data</b> Protection Regulation a Threat or an Incentive?,"The General <b>Data</b> Protection Regulation (GDPR), a sweeping and stringent European Union (EU) wide legal framework for personal <b>data</b> privacy, became effective on May 25. Ready or not, this framework is going to drastically transform the business of any ...",https://cointelegraph.com/news/gdpr-and-blockchain-is-the-new-eu-data-protection-regulation-a-threat-or-an-incentive,,"[{'_type': 'Organization', 'name': 'CoinTelegraph', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=ON.SIR112705242a54a7b48621c6b0016da60102c7d9f1&pid=News'}}}]",2018-05-27T11:35:00.0000000Z,
"Facebook now says <b>data</b> breach affected 29 million users, details impact","(Reuters) - Cyber attackers stole <b>data</b> from 29 million Facebook accounts using an automated program that moved from one friend to the next, Facebook Inc (FB.O) announced on Friday, as the social media company said its largest-ever <b>data</b> theft hit fewer than ...",https://uk.reuters.com/article/us-facebook-cyber/facebook-now-says-data-breach-affected-29-million-users-details-impact-idUKKCN1MM297,,"[{'_type': 'Organization', 'name': 'Reuters', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=ON.WLSIR1127105387f1b012008c2b82a55e145260cfd052&pid=News'}}}]",2018-10-12T22:05:00.0000000Z,
"Hard Questions: What <b>Data</b> Does Facebook Collect When I’m Not Using Facebook, and Why?","Last week, Mark Zuckerberg testified in front of the US Congress. He answered more than 500 questions and promised that we would get back on the 40 or so questions he couldn’t answer at the time. We’re following up with Congress on these directly but ...",https://newsroom.fb.com/news/2018/04/data-off-facebook/,,"[{'_type': 'Organization', 'name': 'newsroom.fb.com', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=ON.SIR112703370d9a68749cb5453431e8a1dc073af506&pid=News'}}}]",2018-04-16T22:28:00.0000000Z,
<b>Data</b> Collection and Privacy,The University of Arizona in Tucson made big news earlier this year when it revealed that it was tracking swipes of ID cards given to every student and used at almost 700 campus locations in an attempt to predict which students are likely to drop out.,https://americanlibrariesmagazine.org/2018/09/04/data-collection-privacy-learning-analytics/,,"[{'_type': 'Organization', 'name': 'American Libraries', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=ON.SIR112710580d22db316cf499d107a96382c779b107&pid=News'}}}]",2018-09-04T14:59:00.0000000Z,
Apple iCloud <b>data</b> in China now stored by state-owned company,"A state-owned telecommunications company in China now stores the iCloud <b>data</b> for Apple’s China-based users. This is really bad news for dissidents and critics of the government. In February, Apple caused an uproar when it announced it would be moving ...",https://mashable.com/2018/07/18/china-government-apple-icloud-data/,,"[{'_type': 'Organization', 'name': 'Mashable', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=ON.WLSIR11270653b5f07f82860eb25681a9a8a477cc1ce4&pid=News'}}}]",2018-07-19T00:24:00.0000000Z,
Gaia’s 2nd <b>data</b> release: 1.7 billion stars!,"Why did ESA’s director of science say Gaia’s observations are “redefining the foundations” of astronomy? Also, links to virtual reality resources made possible by Gaia, available for you to explore. Gaia’s view of our home galaxy, the Milky Way ...",https://earthsky.org/space/gaia-milky-way-map-2nd-data-release,,"[{'_type': 'Organization', 'name': 'Earth &amp; Sky', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=ON.SIR112711149f817151e088b774a11201cda29360fa&pid=News'}}}]",2018-04-26T12:03:00.0000000Z,
Here’s Why That Recent Abuse of Facebook <b>Data</b> Matters,"Your <b>data</b> is probably being used without your consent. This is, I hope, not a shock to you. In fact, it’s one of the biggest takeaways of the recent investigation involving Facebook and a <b>data</b> mining company called Cambridge Analytica. The short ...",https://futurism.com/abuse-facebook-data-cambridge/,,"[{'_type': 'Organization', 'name': 'Futurism', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=ON.SIR11271040892f67c1da31468f1d75e5712e1c7c74&pid=News'}}}]",2018-03-20T22:04:00.0000000Z,
When Worlds Collide: Blockchain and Master <b>Data</b> Management,Master <b>Data</b> Management (MDM) is an approach to the management of golden records that has been around over a decade only to find a growth spurt lately as some organizations are exceeding pain thresholds in the management of common <b>data</b>. Blockchain has a ...,https://gigaom.com/2018/05/16/when-worlds-collide-blockchain-and-master-data-management/,,"[{'_type': 'Organization', 'name': 'Gigaom', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=ON.SIR1127110620b45128730bda97f037ca8c679df94a&pid=News'}}}]",2018-05-16T12:47:00.0000000Z,
<b>Florida Races to Catalog Its Data</b>,"Florida’s second-ever chief <b>data</b> officer (CDO), who arrived last month from the private sector, said he is already deep in talks with agency heads around the state and making progress toward an important mid-year <b>data</b> deadline. Burt Walsh, most recently ...",http://www.govtech.com/data/Florida-Races-to-Catalog-Its-Data.html,,"[{'_type': 'Organization', 'name': 'Government Technology', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=ON.SIR1127093609cd2072af604fd642138d905650256c&pid=News'}}}]",2018-07-02T23:18:00.0000000Z,
<b>Data</b> commissioners: The most powerful people you&#39;ve never heard of,You know you&#39;re going up in the world when Apple chief executive Tim Cook gives a speech at your annual work get-together. Followed immediately by Sir Tim Berners-Lee. And after lunch Mark Zuckerberg and Google&#39;s Sundar Pichai send video messages.,https://news.sky.com/story/data-commissioners-the-most-powerful-people-youve-never-heard-of-11535500,,"[{'_type': 'Organization', 'name': 'Sky News', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=ON.SIR11262005120eb61fd0c86e8f8960f23a1a902018&pid=News'}}}]",2018-10-25T20:45:00.0000000Z,
Government crackdown on <b>data</b> privacy will leave some big company winners and losers in its wake,Major companies and internet-service providers will detail their consumer <b>data</b> privacy practices to a U.S. Senate panel on Wednesday. The coming regulatory scrutiny will separate the technology sector into two types of companies: Those who use your <b>data</b> in ...,https://finance.yahoo.com/news/government-crackdown-data-privacy-leave-105200393.html,,"[{'_type': 'Organization', 'name': 'Yahoo Finance', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=ON.WLSIR112701167c90c9e1fd8115b98e910c7fae70f0dd&pid=News'}}}]",2018-09-26T12:26:00.0000000Z,
A <b>Data</b> Storage Revolution? DNA Can Store Near Limitless <b>Data</b> in Almost Zero Space,"In the age of big <b>data</b>, we are quickly producing far more digital information than we can possibly store. Last year, $20 billion was spent on new <b>data</b> centers in the US alone, doubling the capital expenditure on <b>data</b> center infrastructure from 2016.",https://singularityhub.com/2018/04/26/the-answer-to-the-digital-data-tsunami-is-literally-in-our-dna/,,"[{'_type': 'Organization', 'name': 'Singularity Hub', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=ON.SIR11270718ab198e099ab24a6fb34b71eb14b61397&pid=News'}}}]",2018-04-26T16:42:00.0000000Z,
How tracking and visualizing <b>data</b> leads to better patient outcomes,"Healthcare institutions have access to large amounts of patient <b>data</b>, but oftentimes it is so complex and disorganized that they spend more time managing their <b>data</b> than analyzing and actually using it. When this happens, patient care may be negatively ...",https://medcitynews.com/2018/10/how-tracking-and-visualizing-data-leads-to-better-patient-outcomes/,,"[{'_type': 'Organization', 'name': 'MedCity News', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=ON.SIR112705086ae6d1da409494cfa529d03f6407fd96&pid=News'}}}]",2018-10-08T12:55:00.0000000Z,
"Openness Matters: The New Open <b>Data</b> Initiative from SAP, Adobe, and Microsoft","It’s been a year of bold moves for SAP. The Open <b>Data</b> Initiative, just announced by SAP, Microsoft, and Adobe, is another bold move as SAP revamps the CRM market. The trilateral coalition between three of the world’s most influential enterprise ...",https://news.sap.com/2018/09/new-open-data-initiative-sap-adobe-microsoft/,,"[{'_type': 'Organization', 'name': 'SAP News Center', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=ON.SIR1127013919e35f429e6ab15646b3690efdb2b126&pid=News'}}}]",2018-09-24T18:51:00.0000000Z,
Company to Store Healthcare <b>Data</b> on Blockchain Platform for Simple and Secure <b>Data</b> Sharing,A company claims to offer a solution to the current fragmented and isolated nature of patient health <b>data</b>. A company aims to store patients’ <b>data</b> on its blockchain platform. It could help enhance healthcare <b>data</b> safety and simplify exchanging of clinical ...,https://cointelegraph.com/news/company-to-store-healthcare-data-on-blockchain-platform-for-simple-and-secure-data-sharing,,"[{'_type': 'Organization', 'name': 'CoinTelegraph', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=ON.SIR112705242a54a7b48621c6b0016da60102c7d9f1&pid=News'}}}]",2018-06-26T14:30:00.0000000Z,
Timehop Breach Impacts Personal <b>Data</b> of 21 Million Users,A massive breach has impacted up to 21 million users’ personal <b>data</b> and their social media “access tokens.” The personal <b>data</b> of millions of Timehop customers has been compromised after a hacker gained access to its cloud-based backend computing ...,https://threatpost.com/timehop-breach-impacts-personal-data-of-21-million-users/133765/,,"[{'_type': 'Organization', 'name': 'Threatpost', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=ON.SIR1127034419dc14ed37d3007be7e1331a113e5fd7&pid=News'}}}]",2018-07-09T13:55:00.0000000Z,
Cooking <b>data</b>-platform use cases good and done,"Big <b>data</b> is complicated, and so are <b>data</b> platforms. Splunk Inc., for example, is popular because it is so versatile, but all those possibilities can leave all but seasoned experts a little lost. But the rich possibilities are too good to pass on, so some ...",https://siliconangle.com/2018/10/05/cooking-data-platform-use-cases-good-and-done-splunkconf18/,,"[{'_type': 'Organization', 'name': 'SiliconANGLE', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=ON.SIR11271023cac51e46dd90df140ac929999315d0f0&pid=News'}}}]",2018-10-05T15:44:00.0000000Z,
"Adobe, Microsoft and SAP announce the Open <b>Data</b> Initiative to empower a new generation of customer experiences","Industry leaders team up to help customers connect <b>data</b> across their organizations, find powerful insights and deliver intelligent services with AI ORLANDO, Fla., Sept. 24, 2018 /PRNewswire/ -- On Monday, the CEOs of Adobe (ADBE), Microsoft (MSFT) and SAP ...",https://finance.yahoo.com/news/adobe-microsoft-sap-announce-open-133000548.html,,"[{'_type': 'Organization', 'name': 'Yahoo Finance', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=ON.WLSIR112701167c90c9e1fd8115b98e910c7fae70f0dd&pid=News'}}}]",2018-09-24T13:32:00.0000000Z,
<b>Data</b> scientists weigh in: 5 <b>data</b> science tools to consider,"<b>Data</b> and analytics provide the fuel for digital transformation and disruption. And the only way enterprises can... make that fuel high-octane is if they arm their teams of statisticians, math gurus and business analytics experts with the right <b>data</b> science ...",https://searchbusinessanalytics.techtarget.com/feature/Data-scientists-weigh-in-5-data-science-tools-to-consider,,"[{'_type': 'Organization', 'name': 'searchbusinessanalytics.techtarget.com'}]",2018-08-22T18:20:00.0000000Z,
Microsoft sinks <b>data</b> centre off coast of Orkney to find ways of cutting cooling costs,The sea offers a free and accessible resource for cooling which is one of the biggest costs for land-based <b>data</b> centres. Image: Microsoft has sunk a <b>data</b> centre in the sea. Pic: Microsoft Tech giant Microsoft has sunk a <b>data</b> centre in the sea off Orkney to ...,https://news.sky.com/story/microsoft-sinks-data-centre-off-coast-of-orkney-to-find-ways-of-cutting-cooling-costs-11396594,,"[{'_type': 'Organization', 'name': 'Sky News', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=ON.SIR11262005120eb61fd0c86e8f8960f23a1a902018&pid=News'}}}]",2018-06-06T15:59:00.0000000Z,
ABA ethics opinion offers guidance on <b>data</b> breaches,"Lawyers have to safeguard client <b>data</b> and notify clients of a <b>data</b> breach, and the ABA Standing Committee on Ethics and Professional Responsibility has issued a formal opinion that reaffirms that duty. In Formal Opinion 483, issued Tuesday, the standing ...",http://www.abajournal.com/news/article/aba_ethics_opinion_offers_guidance_on_data_breaches/,,"[{'_type': 'Organization', 'name': 'ABA Journal', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=ON.SIR11270119d192a5c11c77346a544d8ae463ab3584&pid=News'}}}]",2018-10-17T22:24:00.0000000Z,
3.6 Billion Records Exposed in <b>Data</b> Breaches Until the End September 2018,"During the first nine months of 2018, roughly 3.6 billion records were exposed in 3,676 security breaches according to Risk Based Security&#39;s 2018 Q3 <b>Data</b> Breach QuickView Report. &quot;Compared to the same point in 2017, the number of reported breaches is down ...",https://news.softpedia.com/news/3-6-billion-records-exposed-in-data-breaches-until-the-end-september-2018-523690.shtml,,"[{'_type': 'Organization', 'name': 'Softpedia News', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=ON.SIR11270412a3217ae8845a7f7ef33a3057e156055f&pid=News'}}}]",2018-11-08T19:31:00.0000000Z,
Who Reports <b>Data</b> Breaches?,What language does your organization use (both internally and externally) to talk about security incident response? Was that recent cyberevent an incident or a <b>data</b> breach or both? How do you know? Who decides on required actions — both formally and ...,http://www.govtech.com/blogs/lohrmann-on-cybersecurity/who-reports-data-breaches.html,,"[{'_type': 'Organization', 'name': 'Government Technology', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=ON.SIR1127093609cd2072af604fd642138d905650256c&pid=News'}}}]",2018-06-24T11:46:00.0000000Z,
"Vermont, California Charging Ahead of Congress on <b>Data</b> Privacy Laws","Concerns over <b>data</b> privacy have driven much of the conversation around technology in the first half of 2018, with news of the Cambridge Analytica scandal, the European Union’s General <b>Data</b> Protection Regulation (GDPR), and the hack of Securus ...",https://slate.com/technology/2018/05/state-level-data-privacy-laws-are-leapfrogging-congress.html,,"[{'_type': 'Organization', 'name': 'Slate', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=ON.SIR1127104853f49b0f6d535df0db33fd036ef0b074&pid=News'}}}]",2018-05-29T18:42:00.0000000Z,
How Will You Solve the <b>Data</b> Classification Conundrum?,"Co-authored by David A. Valovcin and Enrique Gutierrez-Alvarez. <b>Data</b> classification is a trending topic within the security world these days — and for a good reason. As a critical step in any comprehensive <b>data</b> protection program, classification takes on ...",https://securityintelligence.com/how-will-you-solve-the-data-classification-conundrum/,,"[{'_type': 'Organization', 'name': 'Hack', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=ON.SIR1127053290955e83154b1e4237d7a889823648cd&pid=News'}}}]",2018-08-13T10:43:00.0000000Z,
Mitigate <b>data</b> center storage capacity miscalculations,<b>data</b> center storage capacity to prevent future shortfalls. Serious or unanticipated shortages can lead to application failures and costly service disruptions. One short-term fix for exhausted storage capacity is to shift lesser-used <b>data</b> to cloud storage.,https://searchdatacenter.techtarget.com/tip/Mitigate-data-center-storage-capacity-miscalculations,,"[{'_type': 'Organization', 'name': 'searchdatacenter.techtarget.com'}]",2018-10-24T16:57:00.0000000Z,
<b>data</b> recovery,"<b>Data</b> recovery is the process of restoring <b>data</b> that has been lost, accidentally deleted, corrupted or made inaccessible. Most <b>data</b> loss is caused by human error, rather than malicious attacks, according to U.K. statistics released in 2016. In fact, human ...",https://searchdisasterrecovery.techtarget.com/definition/data-recovery,,"[{'_type': 'Organization', 'name': 'searchdisasterrecovery.techtarget.com'}]",2018-04-03T13:55:00.0000000Z,
British Airways’ massive <b>data</b> breach has given tech upstarts a chance to promote themselves,"As British Airways wrestles with the fallout of a massive <b>data</b> breach, a financial upstart has used the incident to promote the nimbleness of its own technology and customer service. Monzo, a banking startup in London, says it identified about 1,300 ...",https://qz.com/1382301/british-airways-data-breach-monzos-quick-response/,,"[{'_type': 'Organization', 'name': 'Quartz', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=ON.WLSIR11270435a3e89d341a5214f2627d723cafdff433&pid=News'}}}]",2018-09-07T16:20:00.0000000Z,
How blockchain <b>data</b> storage may revolutionize the enterprise,"Blockchain is big news these days, with supporters claiming that it has the potential to transform -- if not revolutionize... -- many technologies, including <b>data</b> storage. While the long-term impact of blockchain and blockchain <b>data</b> storage remain open to ...",https://searchstorage.techtarget.com/tip/How-blockchain-data-storage-may-revolutionize-the-enterprise,,"[{'_type': 'Organization', 'name': 'searchstorage.techtarget.com'}]",2018-10-25T21:12:00.0000000Z,
72 Hours: How a <b>Data</b> Breach Response Plan Can Help You Meet the GDPR Notification Deadline,Share 72 Hours: How a <b>Data</b> Breach Response Plan Can Help You Meet the GDPR Notification Deadline on Twitter Share 72 Hours: How a <b>Data</b> Breach Response Plan Can Help You Meet the GDPR Notification Deadline on Facebook Share 72 Hours: How a <b>Data</b> Breach ...,https://securityintelligence.com/72-hours-how-a-data-breach-response-plan-can-help-you-meet-the-gdpr-notification-deadline/,,"[{'_type': 'Organization', 'name': 'Hack', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=ON.SIR1127053290955e83154b1e4237d7a889823648cd&pid=News'}}}]",2018-07-06T16:10:00.0000000Z,
Justice Srikrishna Committee Draft On <b>Data</b> Protection Bill Weakens RTI Act And Maintains Aadhaar Flaws,"• The <b>Data</b> Protection Bill draft reportedly covers topics such as <b>data</b> localisation, protection, and creation of a <b>data</b> protection authority • It &#39;proposes&#39; offline verification of Aadhaar and strengthens the UIDAI’s grip on Aadhaar-related legal ...",https://inc42.com/buzz/justice-srikrishna-committee-draft-of-data-protection-bill-weakens-rti-act-and-maintains-aadhaar-flaws/,,"[{'_type': 'Organization', 'name': 'inc42.com', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=ON.SIR112708153fffecb0a8ad2f82c531c3ef36bf31c5&pid=News'}}}]",2018-07-26T07:12:00.0000000Z,
"ICE Used Private Facebook <b>Data</b> to Find and Track Criminal Suspect, Internal Emails Show","Because of errors inserted during editing, the original version of this article contained the mistaken assertion that ICE used private Facebook <b>data</b> to track unauthorized immigrants. The story has been corrected. See below for full correction. Cambridge ...",https://theintercept.com/2018/03/26/facebook-data-ice-immigration/,,"[{'_type': 'Organization', 'name': 'The Intercept', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=ON.SIR11270121cd6751faf82670aa1def1f49d631f5b5&pid=News'}}}]",2018-03-26T21:47:00.0000000Z,
Better <b>data</b> is helping the United Way make sure funding hits strategic targets,Youngsters hug teachers and staff members as they head to classes at New Genesis Success Academy on Kalamazoo’s North Side. That seems like unusual behavior for 40 kindergarten through fifth graders who are coming from a full day at their regular schools.,http://www.secondwavemedia.com/southwest-michigan/features/Better-data-is-helping-the-United-Way-make-sure-funding-hits-strategic-targetts1129.aspx,"{'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=ON.3E1AEC49AF56A1CEDA24B310E59C3057&pid=News', 'width': 265, 'height': 265}}","[{'_type': 'Organization', 'name': 'secondwavemedia.com'}]",2018-11-29T06:19:00.0000000Z,Health
"Recent U.S. Census <b>Data</b> Shows Brevard County Population Nearing 600,000",Estimates are not comparable to other geographic levels due to methodology differences that may exist between different <b>data</b> sources. Some estimates presented here come from sample <b>data</b> ...,http://spacecoastdaily.com/2018/11/recent-u-s-census-data-shows-brevard-county-population-nearing-600000/,"{'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=ON.20F86FF5823ED9B5BAA1E63592D71B3C&pid=News', 'width': 580, 'height': 320}}","[{'_type': 'Organization', 'name': 'Space Coast Daily', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=ON.SIR1127041401a88f84d59a2f914f664df52dc35e1d&pid=News'}}}]",2018-11-29T05:05:00.0000000Z,
Facebook Levied Maximum Fine by U.K. for <b>Data</b> Breach,"British authorities have levied the maximum possible £500,000 ($644,900) fine on Facebook after the social media network failed to safeguard its users’ <b>data</b>. The U.K.’s Information Commissioner’s Office investigated the breach, which centered on a ...",https://variety.com/2018/digital/news/facebook-maximum-fine-british-authorities-data-breach-1202993787/,,"[{'_type': 'Organization', 'name': 'Variety', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=ON.SIR112711230a5861ac1603747b9c280f0cdbeb6af8&pid=News'}}}]",2018-10-25T11:45:00.0000000Z,
Tom Edsall <b>Data</b> Center Innovation Chalk Talk Series,"No matter what sport you play – basketball, football, or surfing – your coach will say you need a strong foundation to master it. Just as in any practice, you need to understand the fundamentals to master <b>data</b> center technologies. This way, you will ...",https://blogs.cisco.com/datacenter/tom-edsall-data-center-innovation-chalk-talk-series,,"[{'_type': 'Organization', 'name': 'blogs.cisco.com', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=ON.SIR112705200ada0be388cd85248cdb999806869e9b&pid=News'}}}]",2018-10-05T00:47:00.0000000Z,
5 strategies to address the GDPR <b>data</b> management conundrum,The EU&#39;s General <b>Data</b> Privacy Regulation creates a host of new compliance challenges for IT executives. While most... One of the GDPR <b>data</b> management challenges IT executives face lies in reducing the burden of personally identifiable information (PII ...,https://searchcio.techtarget.com/feature/5-strategies-to-address-the-GDPR-data-management-conundrum,,"[{'_type': 'Organization', 'name': 'searchcio.techtarget.com'}]",2018-08-17T18:48:00.0000000Z,
